region,gas,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IRELAND,HFC134a,0.23866542633223,0.25311961014916,0.25753792259383,0.27638699232126,0.29409382873571,0.29758063890385,0.29952776433279,0.29279421776778,0.29213479209439,0.30229505407744,0.28434640513014,0.28912647609414,0.2842481890649,0.26023829722292,0.22353942909428,0.17263228171547,0.17092110153716,0.14114870297524,0.11368512760223
IRELAND,HFC23,0.00019533442,0.00027657043,0.00029707377,0.000310426575,0.0002606799,0.00028554134,0.000210546123,0.00019375918,0.00022933782300000002,8.8365e-05,0.00026037917,0.000117803438,0.0002012429,0.00039701980000000003,0.00037522891683036,0.00040101590439746697,0.000304725185433183,0.0002739603139109101,0.00024020411293775674
IRELAND,HFC32,0.015427417521707,0.022477072753339,0.019413187419741,0.022426286002002,0.024243529561816,0.023219950787253,0.021168968410394,0.022128511351943,0.025748425410174,0.035087015157762,0.041028708184422,0.050564219134118,0.060980409713472,0.064086234418925,0.061379339868037,0.055211651484075,0.063200529710407,0.062905294807568,0.063413946454079
IRELAND,HFC125,0.065448837451411,0.07170180165752,0.070613254757758,0.078570583,0.081920328,0.08278771,0.082660058,0.082876333,0.088869709,0.102310569,0.106879264,0.118669216,0.115892035,0.083397481,0.083248736262224,0.069543971393211,0.078567207735931,0.076957116647907,0.074859910109802
IRELAND,HFC143a,0.055546470944825,0.056165827171928,0.05842365940082,0.063837333896348,0.064498776597194,0.06370158364789,0.068779340277987,0.068080992940476,0.069856774230013,0.073547539405416,0.069316724396909,0.073327612714914,0.055986767547279,0.018237092199912,0.026130561206946,0.018817910555831,0.022356777060759,0.023730005347707,0.022929820061295
IRELAND,HFC152a,0.0010252330807665,0.0013209011305901,0.0016962648194875,0.001531281693787,0.0008116894564612,3.268457075287e-05,0.0041395568396507,0.0082713614587916,0.0087926773340001,0.0097445675701001,0.010718388022109,0.011713346712273,0.01291288040317,0.014778015112878,0.017610268911585,0.022725504065464,0.022972126839437,0.025703497414956,0.028401240249413
IRELAND,HFC227ea,0.006850762,0.007326043,0.007813127,0.008299062,0.008752997,0.0127293,0.012746203,0.012762292210526,0.012778600736842,0.012798370631579,0.012824401894737,0.012856608105263,0.012891865052632,0.012930820157895,0.01297315106728,0.013012904140929,0.013043654547323,0.013081266010465,0.01311730432486
IRELAND,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRELAND,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY,CO2,521765.7196146907,519802.6178315782,520253.4165306856,513973.8596239828,464538.7542090091,475030.9166890001,458117.5549895865,446635.58521301456,417595.8074451071,396022.32281510404,409307.2819413653,403961.5083439053,402809.5970579983,395909.81245513924,388771.80889794393,351816.489081222,393065.53088725015,387438.37242595525,362327.7194640006
ITALY,CH4,1854.6047045119067,1814.4147687617124,1817.5090610271943,1814.9719513727719,1791.998375960774,1797.2181072992869,1685.1223829212702,1709.3400520163389,1673.0373563356638,1601.5492342670689,1564.1979940484086,1529.3057189465842,1570.953373736944,1558.4441940234422,1537.4200970555755,1500.7527743433204,1484.0972667030817,1437.1184728080136,1407.6038614390511
ITALY,N2O,83.91357680732487,66.49864408317235,65.54052373392702,61.36302218573003,58.79754245412079,57.94228161540283,56.8661128835822,57.09988536371539,56.52819041684271,56.148126761255874,56.36311783671796,56.37192877853545,55.72892278954258,56.258733264759016,54.99159355691689,54.40942700618765,54.24693943223827,53.65864406456864,53.25017583113261
ITALY,PFCs,0.03009917633152059,0.02624539288135542,0.02819664800102987,0.02225850291063779,0.01672338444913244,0.01985802312815984,0.02142767119069939,0.018231562046150812,0.01763776216793934,0.02107345007710061,0.01851676819281499,0.01629865778957864,0.01636916293047818,0.01977353883651046,0.01818444086427302,0.017071018733485578,0.01815126092774062,0.017610501624817705,0.017419188544999
ITALY,SF6,0.0338394020218045,0.0341940446844039,0.030512523750661703,0.0347052623638543,0.03377900229307501,0.027592597329375898,0.030222105164746303,0.030211427452197702,0.028495653070988,0.026304097000775302,0.03233633295222,0.0283987208034184,0.0305817178564156,0.0323720077261654,0.0317479121530813,0.0246564821214047,0.0253527486357786,0.023139601824933,0.0213233430056166
ITALY,HFC134a,2.5791152797749,2.8866636437943,3.1286744510509,3.4104298944536,3.6640163357353,3.984080065618,4.094669581074,4.0836409473895,4.1109323919193,4.0041111591174,3.8774330083104,3.8919686333397,3.8579004275539,4.0207330029829,3.9857929863229,3.6687951032895,3.4305026478375,3.2337591961223,2.9830812660555
ITALY,HFC23,0.01846339469139785,0.0208741640344086,0.02268970378064516,0.024708204872043008,0.0259551616344086,0.02731281595376344,0.02832885558817204,0.028518391249462368,0.0291337371,0.029697820750537632,0.03009799035376344,0.02999820350184435,0.02954234729729035,0.02855604187280173,0.027674641673563198,0.02696767873673538,0.02607118085202487,0.025248252788701405,0.024439456493747812
ITALY,HFC32,0.13889864438414,0.18653955245461,0.17125384180212,0.21239608094175,0.24428504206209,0.28918447758825,0.32713324650182,0.35924011762829,0.39833120009449335,0.43028971511468234,0.28316499655523536,0.3466001224626309,0.40734134373813236,0.5170050407383423,0.67242422980892,0.6640089401989101,0.7144735480741502,0.7802963838527427,0.816253768534017
ITALY,HFC125,0.61391741926744,0.72441307883035,0.76988774953828,0.8702417947827901,0.96241427956738,1.0671031189027,1.1642376225728,1.2550297274622,1.3521206695942,1.4423476869686,1.1882649869167,1.2856413785793,1.3632608063266,1.4565710920623,1.5656964965548,1.4880617592674,1.4635186275987,1.4658344727775,1.4325471315183
ITALY,HFC143a,0.52160295389211,0.59090025631395,0.6594616157785,0.72737534544063,0.79471916087665,0.86156145179367,0.92796240113399,0.9939749698868,1.0596457637226,1.1250157956314,0.99977084672359,1.0386320820512,1.0419015138461,1.0030348824615,0.93481175421535,0.86682173879381,0.80597956491443,0.74029445906541,0.6754553606821
ITALY,HFC152a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY,HFC227ea,0.158629648,0.189698166,0.219213257,0.247252594,0.273889965,0.299195466,0.321935693,0.342238908,0.360226963,0.376015615,0.389714834,0.401429092,0.408935513,0.412444487,0.41463726283495,0.4155796496932,0.41533416720854,0.41629739394472,0.41685077098131
ITALY,HFC245ca,0.14878737940625,0.16573994733297,0.18287556970299,0.20022384586635,0.21781455667437,0.2356777168509,0.25384362742856,0.27234292834367,0.29120665128358,0.3104662728798,0.30928604975029,0.30499118061409,0.29772182454153,0.28761183344471,0.27478903589976,0.25937550819681,0.24148783319299,0.22611316644242,0.20988787662331
ITALY,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LATVIA,CO2,12980.895022471741,13547.93229791147,13826.57136605027,13183.502459614123,13167.451792555097,13687.233375701433,13188.079772523288,13676.925809891323,13463.213710288706,13581.412666692675,13339.866024667179,13259.06498589609,13861.28710457528,15025.513377437408,14679.36804330027,13803.190186809428,14364.446029950672,13265.292155004368,13177.363273718998
LATVIA,CH4,78.29466271749912,82.83671331145656,85.74225766112151,79.35509919928353,80.95561646502814,78.75097399091572,82.2600019411134,85.59506029082911,86.21300569021253,87.04682117012541,87.09693709512143,87.45074115848323,87.67288430589416,85.5501678106253,84.7537374731841,83.62533734159938,84.11621151818747,83.30831395870574,83.29870177643504
LATVIA,N2O,4.142332302640527,4.372728508148309,4.644990336149686,4.611707450920116,4.388714542554526,4.254977290719163,4.400295445641272,4.732180437386221,4.701360602891775,4.791030769244066,5.487769793704171,6.106514628235581,5.8275947436323365,5.666149828357127,6.0062388467323204,6.257212011692778,6.191620749986866,6.2245841583090815,6.138752916864071
LATVIA,PFCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LATVIA,SF6,0.00030952484,0.00034268472,0.00037835524,0.00042883188,0.00058516968,0.00064014374,0.00065130958,0.00066327392,0.000710889532,0.000715320844,0.00085143800208,0.000858994764,0.000892289904,0.000915177884,0.0011894367502753,0.001146392211104,0.0011941096225267,0.0012729786788052,0.0013008259883152
LATVIA,HFC134a,0.031501286,0.0395362917,0.04886797,0.0540673588,0.051343096,0.056840667,0.057564356,0.057113581,0.064456619,0.071087407865167,0.0744203798979,0.079565602026567,0.0795485813765,0.08267050266755,0.085348264203158,0.088213973239317,0.092616489525184,0.095931818477729,0.099459669902585
LATVIA,HFC23,0.0,0.0,0.0,2.3322e-07,1.7402e-07,8.21897e-07,1.103411e-06,9.871493e-07,9.698784e-07,9.557163e-07,5.29034e-08,4.33808e-08,3.55722e-08,2.91692e-08,2.39187439978e-08,1.7431391997067e-08,1.1384455996089e-08,5.4562079947852e-09,5.4562079947852e-09
LATVIA,HFC32,0.0020609729,0.002236517,0.002587911,0.002785385,0.002976877,0.003608759,0.003666759,0.003587202,0.003588267,0.0037263518,0.0037110354,0.0035443108,0.0035928122,0.0035707959487074,0.0034920863002355,0.0034716481336188,0.0034687840171786,0.0034347800400023,0.0034233741002867
LATVIA,HFC125,0.0082438261,0.010200264,0.011343891,0.013348193,0.015273244,0.017557779,0.017675007,0.017822899,0.018343066,0.019083855,0.01957556,0.021202014,0.020628379,0.019406329,0.017874080841876,0.016614689705633,0.017427597697008,0.016768020596011,0.016446979504394
LATVIA,HFC143a,0.0066788344,0.008731372,0.009650386,0.011720704,0.01335538,0.015406231,0.01547603,0.015538495,0.015805742,0.016257768,0.016281102,0.018411298,0.017789517,0.016572925,0.015144782772611,0.013940118221645,0.015004425836103,0.014481592781471,0.014305399370675
LATVIA,HFC152a,0.0,1.429109e-05,1.624089e-05,1.53479e-06,1.26442e-06,1.03622e-06,2.71395e-05,8.45293e-05,0.000126317,0.000182867,0.0003411238,0.0003047709,0.0002943618,0.000543012,0.00061635363690754,0.00072021454921005,0.0008621654656134,0.00096854995415121,0.0010859487265658
LATVIA,HFC227ea,1.586e-05,5.55e-06,4.616e-06,3.682e-06,2.748e-06,1.814e-06,8.8e-07,1.516e-05,1.516e-05,4.5e-06,7.445e-06,8.8e-07,8.8e-07,2.68e-06,2.68e-06,2.68e-06,2.68e-06,2.68e-06,2.68e-06
LATVIA,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004172685,0.00236644,0.00014102,0.00063019,0.0006776,0.00016016,0.00011946935,0.00011946935,0.00011946935
LATVIA,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LITHUANIA,CO2,17541.762984565004,17976.33334239952,19432.176526765918,20031.455054700706,17629.88182116146,18433.935220573636,18554.16866134248,19212.03277257376,18262.014539904583,18365.671731383827,19364.571901304997,19215.217897253635,20066.534675917726,20242.500680770594,20454.70115930226,20641.671815493937,21443.690664827314,20323.21098491835,20348.67082505979
LITHUANIA,CH4,149.5064984292357,153.3196749943685,160.38521819182557,161.15693661654223,157.1192872251561,158.49884745979426,158.87421359707912,160.07425430938227,155.42259918310626,152.70486037667501,154.18073228827691,138.77950318232737,134.2235299866492,129.95109285379417,126.74922609824634,118.99254291960223,115.14639724797365,111.05368581189875,108.97477714965993
LITHUANIA,N2O,12.225192089628525,12.06476424021747,14.326056749262102,15.873314438740767,14.549129409626758,14.695327054595165,16.709618508247985,17.065006788261687,15.852047793387596,16.82386049681367,17.545264934708662,17.019996782112806,17.23579048977511,17.005344063130632,17.066512139616425,16.932882681059432,16.295117055935762,14.80700711405729,14.72713380449356
LITHUANIA,PFCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LITHUANIA,SF6,7.3877e-05,6.5952e-05,5.3452e-05,0.000149902,0.000130829,0.000259079,0.000334899,0.000169672,0.000271872,0.000256672,0.00022487199999999998,0.000195672,0.000334072,0.00027645999999999997,0.00021981,0.00044451367508412896,0.000542471036344926,0.000628574319023432,0.000764829092031245
LITHUANIA,HFC134a,0.018502443686,0.027621095384,0.037909206912,0.051073220378,0.05616339672,0.06621432231,0.07542213207,0.08843911863,0.10263584343,0.10352223639,0.11798459943962,0.132561683575,0.158510976735,0.147638748085,0.15388905546435,0.17054974898027,0.17055722017905,0.17819671087706,0.1862992626813
LITHUANIA,HFC23,1.87417e-05,2.04203e-05,2.82364e-05,3.04186e-05,8.20955e-05,6.05024e-05,5.95478e-05,6.56972e-05,6.52884e-05,7.01167e-05,6.8947e-05,6.82715e-05,6.82715e-05,6.82432e-05,6.82432e-05,6.824324324324e-05,6.824324324324e-05,6.8243257657653e-05,6.8243276876871e-05
LITHUANIA,HFC32,0.0011683234,0.0014455875,0.0017926973,0.002208571,0.002619243,0.002988021,0.003390118,0.003720186,0.004104223,0.004176086,0.005006158,0.009236273,0.019154924,0.01308289,0.012520876700251,0.017459660151589,0.016166278613119,0.017194074817492,0.018751807523238
LITHUANIA,HFC125,0.00763394186,0.00948466456,0.01189290675,0.01431067949,0.01633570392,0.01978193898,0.0240553334,0.02805756569,0.03293205796,0.03879311065,0.04700937815,0.07223833972,0.063940316745,0.045557162895,0.045377431174296,0.042710640260718,0.044048258069318,0.043545289794091,0.04293457600069
LITHUANIA,HFC143a,0.0069623074169824,0.0087007481139387,0.010977165810895,0.013138625507851,0.014783812204807,0.017771011509764,0.021871755,0.025012717,0.029008111,0.035117916,0.046571442,0.0537559706,0.04778416571113,0.03141891499513,0.029906339296378,0.02006015768597,0.021349670444604,0.017993255594428,0.014022227693778
LITHUANIA,HFC152a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LITHUANIA,HFC227ea,0.000367284,0.000495313,0.000634473,0.000729445,0.000710777,0.000873576,0.00091144,0.000956454,0.001018934,0.001244252,0.001436224,0.001670021,0.001971526,0.002200624,0.0023396457773881,0.0022917351285637,0.0024166891431037,0.0024887108574717,0.0025383992174995
LITHUANIA,HFC245ca,3.81616e-05,6.07971e-05,8.41745e-05,9.49242e-05,7.9549e-05,0.000113085,0.000114958,0.000115425,0.000126509,0.000174645,0.000218503,0.000267389,0.00031648,0.000370539,0.00040363939766466,0.00039223249065956,0.00040947058935956,0.00042244778581275,0.00042871724852878
LITHUANIA,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUXEMBOURG,CO2,12348.463732366554,12182.91049109697,11742.239079205008,11627.594416862774,10996.713858389046,11616.057151564506,11485.22827306368,11280.085271332257,10773.505226588808,10388.403471894677,9932.324551631746,9700.09771902569,9957.780154228662,10330.882318468051,10571.867513119256,9170.105170824221,9584.91669769689,8486.413831609914,8233.75861856661
LUXEMBOURG,CH4,21.14380353446885,21.28385051433033,21.937378033484034,22.071906273359108,22.28667885671559,23.449099711918883,22.28918139670924,21.621568852282678,21.947049891011723,22.154873170596055,21.564606443242525,22.35686924154531,22.53907284479162,22.235029729406726,22.22276656633309,21.207158216223828,20.984287363219497,20.778169613248412,20.64747305280936
LUXEMBOURG,N2O,1.0575310424296667,1.0246591887801433,1.021110841111819,1.037244273250009,0.9970646589181736,1.0167416238729865,1.0068590187346413,0.9840349583082462,0.9917158995281863,0.9845149903046273,0.9611288204948196,0.9550937059101166,0.9611675995452662,0.9591960023126839,0.9630055284110083,0.8940353342248518,0.8985533212138235,0.8562106837252712,0.8437020357245752
LUXEMBOURG,PFCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUXEMBOURG,SF6,0.00025488183784402,0.00027219053943051,0.00029116136358871,0.00030936061323746,0.00032792600024131,0.00034469412908131,0.00036697755756898,0.0003840970362602,0.00040065567268165,0.00041820748604864,0.00044264504430967,0.00046601351798906,0.00047491315344026,0.0004937787136977,0.00050351667787608,0.00049341861842641,0.00049630789690301,0.00049745618855974,0.00049543602545429
LUXEMBOURG,HFC134a,0.02720297035,0.029043301,0.03060213663,0.03210276936,0.0328086988,0.03423756603,0.03615303006,0.03766144229,0.03842227922,0.03966737656,0.04140292849,0.041525919994399,0.039409797805442,0.035741596918532,0.033927042764563,0.03070720954032,0.028187117038365,0.026103547124156,0.023928470985707
LUXEMBOURG,HFC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUXEMBOURG,HFC32,4.103394e-05,5.165279e-05,6.967281e-05,8.419696e-05,9.443708e-05,0.00010953003,0.00012284845,0.00013243145,0.00012513383,0.0001008226,0.0001292569,0.0001292516,0.0001455858,0.0001152422,0.00017373925842777,0.000185195309,0.000210685805,0.00024250034,0.00026542070052408
LUXEMBOURG,HFC125,0.0001746701,0.0002104926,0.0005170899,0.0005253159,0.0005415333,0.000569352,0.0005947147,0.0006219926,0.0006108392,0.000959358,0.0006673252,0.0004622107,0.000697634,0.000470698,0.00045495179801101,0.00041787531975,0.00048408793125,0.00048855124166667,0.00049975105621855
LUXEMBOURG,HFC143a,0.00015505348,0.00018418191,0.00047708949,0.00047525145,0.00048172627,0.00049651666,0.00051007591,0.00053051261,0.00052644054,0.0009956208,0.0006273138,0.0003894445,0.0006458528,0.0004160851,0.0003287332413398,0.00027269621925,0.00031929818375,0.00028703587833333,0.00027313675733118
LUXEMBOURG,HFC152a,7.164362635832e-05,7.249460640085e-05,4.89002e-05,3.721455236046e-05,5.510695326851e-05,0.00034379748226262,0.00010323152077191,3.423820118591e-05,2.557241295347e-05,2.968739545366e-05,5.05923377416e-05,1.424928340116e-05,6.3467505916304e-06,0.0024565138,0.002376669499831,0.0031641429053075,0.0042167416235462,0.0048034842313949,0.0056124224752496
LUXEMBOURG,HFC227ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUXEMBOURG,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUXEMBOURG,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTA,CO2,2635.7205994621195,2661.12646515157,2725.4294470198,2736.864730681856,2523.5728191428457,2606.0789116606834,2600.070578698983,2749.550519076274,2412.555118598579,2406.9832723814707,1707.885003108289,1399.3463399382883,1594.7780893226638,1610.782133641087,1720.4051457918601,1676.8886458650934,1673.6266995069434,1809.395334932235,1734.9096013203116
MALTA,CH4,5.598740979221954,6.117268795050422,6.42333369165756,6.7145370748869375,7.013246151801286,7.194719057286682,7.846077376507395,4.915399470691519,4.796038225689069,4.859706378238036,5.333226347364404,5.600143067658076,5.691874748475989,5.440111632050872,5.580606355675194,5.44787115674595,5.462140514580039,5.417631974056402,5.408273045954631
MALTA,N2O,0.20917707966704097,0.20829051962901318,0.20359883679971524,0.20869204484898493,0.18750027143517678,0.18939757189066886,0.17783593579098728,0.17667445415751104,0.16892439109004165,0.16910910492672987,0.15793091280970192,0.14987060298465948,0.14499619860640042,0.14276992808328784,0.14610154520914795,0.14334796068844977,0.14366501750610164,0.14670373705150563,0.144145456260931
MALTA,PFCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTA,SF6,6.86213e-05,7.3064e-05,7.342062500000001e-05,8.0713125e-05,6.965312500000001e-05,7.8333125e-05,0.000205503125,2.3803124999999998e-05,0.000121403125,2.9643125e-05,1.2293075000000001e-05,6.043075e-06,4.3343125000000004e-05,1.3093125e-05,1.1773120362391e-05,1.2572854817127e-05,1.6036522521171e-05,2.0454397794975e-05,2.3348156939169e-05
MALTA,HFC134a,0.0073613598679423,0.010471204849123,0.010992975446406,0.014568712955014,0.016922882880664,0.017406003386438,0.018472580115231,0.021762996326544,0.019601643581896,0.017907225918376,0.016605837717904,0.017217508063106,0.019441528257037,0.01805230377039,0.016282813133563,0.014812317728961,0.01313017908825,0.01148947086087,0.0098916901033065
MALTA,HFC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75e-05,9e-05,2.3e-05,1.6e-05,7e-06,2.95e-05,2.72e-05,9.96e-06,1.968e-05,1.64066666666667e-05,1.28088888888889e-05,1.37585185185185e-05
MALTA,HFC32,0.000207085,0.000302283,0.000459214,0.000855167,0.001096154,0.001502796,0.00186293,0.002584156,0.003139787,0.0036645058,0.0046274958,0.0051901052,0.006633221,0.0072062520173438,0.0082004281920573,0.011014062986403,0.011690338294173,0.013185033719783,0.014846568895691
MALTA,HFC125,0.001347374936,0.0047114300288,0.00565944046304,0.007416646026432,0.0092076456051456,0.011258766636116,0.013505648900893,0.017578679984715,0.019921533187772,0.021852535102217,0.023624671417774,0.025322284118219,0.026203630270575,0.024332701999103,0.023121244188474,0.022536869615565,0.022499706632447,0.021888708176895,0.021477862839702
MALTA,HFC143a,0.001468307868,0.0055907809504,0.00699619133632,0.007953284533056,0.0090992751224448,0.010101021989956,0.011490711499965,0.014691727679972,0.015471196823977,0.016214701675182,0.016839125068146,0.017464541966516,0.016953763541213,0.015456622717727,0.013747916142037,0.013361939960365,0.013702142167378,0.013117315317262,0.012907115042337
MALTA,HFC152a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTA,HFC227ea,0.0,6.72e-05,0.0007698,0.00027515,0.000785814,0.0006048445,0.0010166645,0.0008238845,0.0006618845,0.0008883845,0.0001388845,0.0004218845,0.0006848845,0.0001228845,9.88845e-05,0.00045888445,0.00047888445,0.0005975511,0.0007637733
MALTA,HFC245ca,2.02247172e-05,2.30524596e-05,2.77136316e-05,3.67738596e-05,4.43794356e-05,4.99225356e-05,5.37399792e-05,5.77898712e-05,6.31325556e-05,7.042234392e-05,7.460906976e-05,9.005813064e-05,0.00011444517864,0.00013593717864,0.00015100528464,0.00016793244864,0.00018594857664,0.00020261904264,0.00021982362864
MALTA,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS,CO2,190277.7078748823,186114.5575214118,187511.02759285716,189815.24960277329,186355.77527956996,198318.22967527245,186845.95350398016,186495.9910739874,184698.96334229445,176839.42779112037,184426.27542577893,185240.73161959843,183938.29790120764,179324.1990293506,176366.07118078353,163170.16291355016,170179.58111123796,154861.92649114455,145180.94141671885
NETHERLANDS,CH4,835.6894489171101,814.0736958957616,803.8189818385639,813.7506767780764,799.1649366057668,797.4113564421733,779.8376950001187,767.8684183843774,765.6872702663933,763.797695554983,763.8057198568226,792.1682280233846,767.237087113618,746.257056127716,726.1207787333971,693.3202558365939,688.0320010063912,684.371270448588,674.944447540459
NETHERLANDS,N2O,48.849071748100236,56.18766329688466,53.30312929645872,31.73609665507024,31.334656469648195,31.248505158480075,30.6102139797078,30.40753790850195,30.409280334040997,30.255388091867662,31.08754261308382,31.205546924652857,30.274363212457168,29.20050660984538,29.381630462017327,29.54537275475444,29.316953600609462,28.897379037314565,28.735559902016227
NETHERLANDS,PFCs,0.047465268000000005,0.0493857265,0.0631145815,0.04605208,0.02679799,0.033552936,0.025186194,0.022397848999999997,0.016894362000000003,0.011710633,0.012031774,0.013065627,0.006589284000000001,0.008252739,0.0064321998333334,0.004660557513888923,0.004085263663857393,0.004145582374616873,0.0040623127525756895
NETHERLANDS,SF6,0.008935,0.007446,0.006864,0.006862,0.006385,0.006745,0.00549,0.007566,0.005257,0.005871,0.006118,0.005884,0.005543,0.005425,0.005194,0.004964,0.004771,0.004553,0.0043393333333333
NETHERLANDS,HFC134a,0.30436359799999996,0.326680464,0.348351436,0.367449044,0.38736985199999996,0.38562309100000003,0.385058165,0.3900559,0.410261,0.39304100000000003,0.40570300000000004,0.401281292,0.40103805123793,0.3928268080985,0.36406031026515995,0.34986231026516,0.32966931026516,0.3135211149873867,0.2966747165614622
NETHERLANDS,HFC23,0.016758,0.023989,0.020729,0.018116,0.013163000000000001,0.033417,0.014262,0.010768999999999999,0.016147,0.0031090000000000002,0.008336999999999999,0.0107300902,0.0068540902,0.0150090902,0.018533191283722675,0.0185582249782969,0.0211676032377292,0.02414808241275894,0.026019712789104362
NETHERLANDS,HFC32,0.01826194,0.018937473,0.019664893,0.020006137,0.022347364999999998,0.026373814000000002,0.024001134,0.022439440999999997,0.023192,0.023459999999999998,0.026606,0.0281603593,0.032024344078996,0.027051933318073998,0.039412477875079,0.037295477875079,0.038589477875079,0.0424353260607473,0.0434429421226371
NETHERLANDS,HFC125,0.06897677199999999,0.07698906700000001,0.083186602,0.09116806599999999,0.108614663,0.11815907299999999,0.109296759,0.117692708,0.135007,0.113783,0.128222,0.103480419,0.07241387195745799,0.060474882138535,0.073701694134265,0.070105694134265,0.070794694134265,0.0742346314661747,0.0744122772434789
NETHERLANDS,HFC143a,0.06288038800000001,0.07046066299999999,0.076211602,0.081833937,0.101599963,0.09803220600000001,0.09520007,0.098862057,0.116477,0.091374,0.09851599999999999,0.070001547,0.10968171014323,0.03485099392516,0.028361738386654,0.027938738386654,0.028515738386654,0.02640398654048533,0.0257514025917624
NETHERLANDS,HFC152a,0.001947,0.001866,0.000175,0.000536,0.020276,0.00079,0.000115,0.003562,0.000317,0.000883,0.000147,9.2e-05,9.2e-05,1.3e-05,0.000412,0.000684,0.00088133333333333,0.0011707777777778,0.0014237037037037
NETHERLANDS,HFC227ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND,CO2,335317.76293588156,349901.45816580823,349631.98647655384,347021.9011614475,336594.15436649945,358255.2531953037,359075.5794319151,355017.29918479495,349762.6258070355,336956.95788882044,340812.2320674249,350614.85220249195,363374.661233396,376585.83400607534,359658.7096077682,344569.35546962457,371654.5440867882,364040.23865728616,334003.82249762333
POLAND,CH4,2246.355835254772,2243.9997211215023,2161.7169178059457,2079.012203780426,1948.7215116286638,1968.5206104088497,1930.5183214099577,1977.7672253657718,1934.398362572061,1834.522292589021,1812.8774763522442,1800.208503233444,1791.3837921682498,1821.0985526036163,1799.5355132765685,1740.436183572877,1761.3980533373465,1738.5079124158108,1679.9395801778264
POLAND,N2O,94.82065149714927,94.70040409797666,96.3006613945972,92.81650990315495,93.69308154297173,95.5453906039783,94.23600533564098,96.34825111498046,93.9774889482973,92.96213850665174,93.94037438623818,96.86085906876825,98.94309875176437,95.9827072188171,95.94715083863653,95.94636279874358,96.03547663805078,94.34328062208773,89.94857205205582
